parent_threshold,child_threshold,coarsenings_from_finest_child,levels_present,levels_with_nonzero_parent_tail,minimum_k,maximum_k,max_retention_k,max_retention_parent_depth,max_retention_num,max_retention_den,max_retention_decimal,max_immigration_k,max_immigration_parent_depth,max_immigration_num,max_immigration_den,max_immigration_decimal,latest_k,latest_parent_depth,latest_retention_num,latest_retention_den,latest_retention_decimal,latest_closure_num,latest_closure_den,latest_closure_decimal,latest_immigration_num,latest_immigration_den,latest_immigration_decimal,latest_ancestry_num,latest_ancestry_den,latest_ancestry_decimal,latest_immigration_share_num,latest_immigration_share_den,latest_immigration_share_decimal,latest_parent_tail_num,latest_parent_tail_den,latest_parent_tail_decimal,latest_child_tail_num,latest_child_tail_den,latest_child_tail_decimal
1/10,2/5,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,4334815655959768610198,4845180013388557558821,0.894665552979,4334815655959768610198,4845180013388557558821,0.894665552979,0,1,0,1,1,1,0,1,0,1,1,1,4334815655959768610198,4845180013388557558821,0.894665552979
1/10,2/5,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
3/20,1/20,0,8,8,12,19,12,10,56434370995563676,63635171257906237,0.88684244703,15,13,5863428175329234663,11762275113095526865,0.498494391515,19,17,451171616051738580554,530430907391708452275,0.85057565418,2464006382735681247728,530430907391708452275,4.64529187195,670944922227980889058,1615060004462852519607,0.415430337185,225585808025869290277,1232003191367840623864,0.183104889343,1006417383341971333587,1232003191367840623864,0.816895110657,176810302463902817425,1615060004462852519607,0.109475995923,2464006382735681247728,4845180013388557558821,0.508547954034
3/20,1/20,1,8,8,12,19,12,9,713841184575882619,785477289008175613,0.908799267102,17,14,229049716516220958566,479475287827487078427,0.477709117302,19,16,754923334409553470341,875775535944954006548,0.862005506462,3837458865407624897,1146303057519573307,3.34768265707,241877248751319105663,538353334820950839869,0.449290889657,754923334409553470341,2931818573171425421308,0.25749319597,2176895238761871950967,2931818573171425421308,0.74250680403,875775535944954006548,4845180013388557558821,0.180751908809,2931818573171425421308,4845180013388557558821,0.605100030354
3/20,1/20,2,8,8,12,19,12,8,910999970408209393,950795532713068278,0.958144983926,18,14,739769608646276696320,1523556169197024107847,0.485554535896,19,15,63800629982737817359,70678638887156920699,0.90268617205,388728008310622884877,141357277774313841398,2.74996812638,261126748345147250159,538353334820950839869,0.485047145537,127601259965475634718,388728008310622884877,0.328253321699,261126748345147250159,388728008310622884877,0.671746678301,141357277774313841398,538353334820950839869,0.262573422753,388728008310622884877,538353334820950839869,0.722068543404
3/20,1/20,3,8,8,12,19,12,7,1054875270122863937,1078128243486749533,0.978432089592,19,14,2353926047491112944214,4845180013388557558821,0.485828398736,19,14,768993984293023722042,832990108464934654027,0.923173008273,1945957008038580194149,832990108464934654027,2.33611058314,2353926047491112944214,4845180013388557558821,0.485828398736,768993984293023722042,1945957008038580194149,0.395175217703,1176963023745556472107,1945957008038580194149,0.604824782297,1665980216929869308054,4845180013388557558821,0.343842790634,3891914016077160388298,4845180013388557558821,0.803254782139
3/20,1/20,4,8,8,12,19,12,6,584243734020004613,596246041102144101,0.979870210861,19,13,2180519463699423166496,4845180013388557558821,0.450038895908,19,13,1970900756443115374111,2112059943186255068969,0.933165160772,4151420220142538540607,2112059943186255068969,1.9655787865,2180519463699423166496,4845180013388557558821,0.450038895908,1970900756443115374111,4151420220142538540607,0.474753374009,2180519463699423166496,4151420220142538540607,0.525246625991,2112059943186255068969,4845180013388557558821,0.435909488884,1383806740047512846869,1615060004462852519607,0.856814444184
3/20,1/20,5,8,8,12,19,12,5,1312664056247871307,1325577702131628842,0.990258099647,19,12,1932361784030830481939,4845180013388557558821,0.398821463535,19,12,2423594093310535867620,2558862319104614701949,0.947137356792,4355955877341366349559,2558862319104614701949,1.70230177873,1932361784030830481939,4845180013388557558821,0.398821463535,2423594093310535867620,4355955877341366349559,0.556386281578,1932361784030830481939,4355955877341366349559,0.443613718422,2558862319104614701949,4845180013388557558821,0.528125335289,4355955877341366349559,4845180013388557558821,0.899028697655
3/20,1/20,6,8,8,12,19,12,4,1,1,1,19,11,232744768084658764555,692168573341222508403,0.336254457438,19,11,2868329759085001793991,2992585653482137296842,0.958478750891,2248771567838806572938,1496292826741068648421,1.50289537425,232744768084658764555,692168573341222508403,0.336254457438,2868329759085001793991,4497543135677613145876,0.637754808027,1629213376592611351885,4497543135677613145876,0.362245191973,2992585653482137296842,4845180013388557558821,0.61764178941,4497543135677613145876,4845180013388557558821,0.92825098825
3/20,1/20,7,8,8,12,19,12,3,1,1,1,19,10,1304397212670967300009,4845180013388557558821,0.269215428336,19,10,3295798893564949697880,3401661512604228693127,0.968879143722,4600196106235916997889,3401661512604228693127,1.352337994,1304397212670967300009,4845180013388557558821,0.269215428336,3295798893564949697880,4600196106235916997889,0.716447476902,1304397212670967300009,4600196106235916997889,0.283552523098,485951644657746956161,692168573341222508403,0.702071234341,4600196106235916997889,4845180013388557558821,0.949437604697
3/20,1/20,8,8,8,12,19,12,2,1,1,1,19,9,964976084271872063576,4845180013388557558821,0.199162070678,19,9,1235291189272171676172,1263723452823137931139,0.977501198156,4670849652088387092092,3791170358469413793417,1.23203370211,964976084271872063576,4845180013388557558821,0.199162070678,926468391954128757129,1167712413022096773023,0.793404593136,241244021067968015894,1167712413022096773023,0.206595406864,1263723452823137931139,1615060004462852519607,0.782462230091,4670849652088387092092,4845180013388557558821,0.964019838103
3/20,1/20,9,8,8,12,19,12,1,1,1,1,19,8,75085435392476748453,538353334820950839869,0.139472406942,19,8,337726335066703402145,342996329695653373129,0.984635419762,1576161646444243853939,1371985318782613492516,1.14881815779,75085435392476748453,538353334820950839869,0.139472406942,1350905340266813608580,1576161646444243853939,0.857085530101,225256306177430245359,1576161646444243853939,0.142914469899,1371985318782613492516,1615060004462852519607,0.849494950647,225165949492034836277,230722857780407502801,0.975915224257
3/20,1/20,10,7,7,13,19,13,1,1,1,1,19,7,430828716344900752376,4845180013388557558821,0.0889190319357,19,7,2168911971491691405614,2193058799672820556091,0.988989429657,2384326329664141781802,2193058799672820556091,1.08721495749,430828716344900752376,4845180013388557558821,0.0889190319357,1084455985745845702807,1192163164832070890901,0.909653995138,107707179086225188094,1192163164832070890901,0.090346004862,4386117599345641112182,4845180013388557558821,0.905253795984,529850295480920395956,538353334820950839869,0.98420546732
3/20,1/20,11,6,6,14,19,14,1,1,1,1,19,6,191518889697212063764,4845180013388557558821,0.0395277139689,19,6,4587175759837735088827,4636000328630110453256,0.98946838539,4778694649534947152591,4636000328630110453256,1.03077961838,191518889697212063764,4845180013388557558821,0.0395277139689,4587175759837735088827,4778694649534947152591,0.959922342032,191518889697212063764,4778694649534947152591,0.0400776579679,4636000328630110453256,4845180013388557558821,0.956827262521,4778694649534947152591,4845180013388557558821,0.986278040512
3/20,1/20,12,5,5,15,19,15,1,1,1,1,19,5,72937093925882144522,4845180013388557558821,0.0150535364474,19,5,1,1,1,4845180013388557558821,4772242919462675414299,1.01528360881,72937093925882144522,4845180013388557558821,0.0150535364474,4772242919462675414299,4845180013388557558821,0.984946463553,72937093925882144522,4845180013388557558821,0.0150535364474,4772242919462675414299,4845180013388557558821,0.984946463553,1,1,1
3/20,1/20,13,4,4,16,19,16,1,1,1,1,16,1,0,1,0,19,4,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
3/20,1/20,14,3,3,17,19,17,1,1,1,1,17,1,0,1,0,19,3,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
3/20,1/20,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
3/20,1/20,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
3/20,1/10,0,8,8,12,19,12,10,395342433726842318,572716541321156133,0.690293374127,12,10,285824433465961184,1373960412522506741,0.20802959886,19,17,21883206949096683987,35362060492780563485,0.618832914263,799177755431458544159,530430907391708452275,1.50665759535,470929651195008284354,4845180013388557558821,0.0971954911672,328248104236450259805,799177755431458544159,0.410732283282,470929651195008284354,799177755431458544159,0.589267716718,176810302463902817425,1615060004462852519607,0.109475995923,799177755431458544159,4845180013388557558821,0.164942840766
3/20,1/10,1,8,8,12,19,12,9,570545918809257484,785477289008175613,0.726368447304,13,10,49806362690869123,223766074346117158,0.222582278553,19,16,553185795524093128465,875775535944954006548,0.631652487218,296848411976985298216,218943883986238501637,1.35581961264,30200373923040384019,230722857780407502801,0.130894590218,553185795524093128465,1187393647907941192864,0.465882394182,634207852383848064399,1187393647907941192864,0.534117605818,875775535944954006548,4845180013388557558821,0.180751908809,1187393647907941192864,4845180013388557558821,0.245066982987
3/20,1/10,2,8,8,12,19,12,8,776415251850688955,950795532713068278,0.81659539316,14,10,1723652576370438973,7298076425478075582,0.23617902525,19,15,853152407710302648101,1272215499968824572582,0.670603689179,1728608400572528815555,1272215499968824572582,1.35873867329,875455992862226167454,4845180013388557558821,0.180685958095,853152407710302648101,1728608400572528815555,0.493548687735,875455992862226167454,1728608400572528815555,0.506451312265,141357277774313841398,538353334820950839869,0.262573422753,1728608400572528815555,4845180013388557558821,0.356768664074
3/20,1/10,3,8,8,12,19,12,7,967175807424634134,1078128243486749533,0.897087905143,16,11,37423472516168184258,150018628595844245849,0.249458836322,19,14,590864555809316448328,832990108464934654027,0.709329618449,2265576701312912512155,1665980216929869308054,1.35990612511,154835369956325659357,692168573341222508403,0.223696041571,1181729111618632896656,2265576701312912512155,0.521601899831,1083847589694279615499,2265576701312912512155,0.478398100169,1665980216929869308054,4845180013388557558821,0.343842790634,755192233770970837385,1615060004462852519607,0.467593917058
3/20,1/10,4,8,8,12,19,12,6,554861266285838761,596246041102144101,0.930591111784,18,12,374379988902131881153,1523556169197024107847,0.245727723382,19,13,1562489867974605525556,2112059943186255068969,0.739794281415,2736470603247948934608,2112059943186255068969,1.29564059584,1173980735273343409052,4845180013388557558821,0.242298682821,390622466993651381389,684117650811987233652,0.570987265904,293495183818335852263,684117650811987233652,0.429012734096,2112059943186255068969,4845180013388557558821,0.435909488884,912156867749316311536,1615060004462852519607,0.564782029911
3/20,1/10,5,8,8,12,19,12,5,638359882992133647,662788851065814421,0.963142156006,19,12,1199797890209942010350,4845180013388557558821,0.247627102996,19,12,1999755313298848475917,2558862319104614701949,0.781501723781,3199553203508790486267,2558862319104614701949,1.25038114775,1199797890209942010350,4845180013388557558821,0.247627102996,1999755313298848475917,3199553203508790486267,0.625010801854,1199797890209942010350,3199553203508790486267,0.374989198146,2558862319104614701949,4845180013388557558821,0.528125335289,152359676357561451727,230722857780407502801,0.660357962897
3/20,1/10,6,8,8,12,19,12,4,1366371944597240689,1373960412522506741,0.99447693845,19,11,1139235330184017663325,4845180013388557558821,0.235127555021,19,11,2461063865218928840291,2992585653482137296842,0.822387109407,1800149597701473251808,1496292826741068648421,1.20307306533,1139235330184017663325,4845180013388557558821,0.235127555021,2461063865218928840291,3600299195402946503616,0.683572039891,1139235330184017663325,3600299195402946503616,0.316427960109,2992585653482137296842,4845180013388557558821,0.61764178941,400033243933660722624,538353334820950839869,0.743068200862
3/20,1/10,7,8,8,12,19,12,3,1,1,1,19,10,333973832272561100344,1615060004462852519607,0.206787259513,19,10,2929859477834594362213,3401661512604228693127,0.861302474387,561682996378896809035,485951644657746956161,1.15584133227,333973832272561100344,1615060004462852519607,0.206787259513,2929859477834594362213,3931780974652277663245,0.745173624045,1001921496817683301032,3931780974652277663245,0.254826375955,485951644657746956161,692168573341222508403,0.702071234341,561682996378896809035,692168573341222508403,0.811482950848
3/20,1/10,8,8,8,12,19,12,2,1,1,1,19,9,797249122936989768917,4845180013388557558821,0.164544788993,19,9,3395821919572649594939,3791170358469413793417,0.895718629997,4193071042509639363856,3791170358469413793417,1.10600966088,797249122936989768917,4845180013388557558821,0.164544788993,72251530203673395637,89214277500205092848,0.809865104871,16962747296531697211,89214277500205092848,0.190134895129,1263723452823137931139,1615060004462852519607,0.782462230091,4193071042509639363856,4845180013388557558821,0.865410785755
3/20,1/10,9,8,8,12,19,12,1,1,1,1,19,8,27174958093243362422,230722857780407502801,0.117781819949,19,8,55405592483087392965,59651535599244064892,0.928820891642,1464553333763713575149,1371985318782613492516,1.06747012064,27174958093243362422,230722857780407502801,0.117781819949,29635549467697907865,34059379854970083143,0.870114182756,4423830387272175278,34059379854970083143,0.129885817244,1371985318782613492516,1615060004462852519607,0.849494950647,1464553333763713575149,1615060004462852519607,0.906810477454
3/20,1/10,10,7,7,13,19,13,1,1,1,1,19,7,382855506478287213827,4845180013388557558821,0.0790178085067,19,7,4152370705232231463737,4386117599345641112182,0.946707563393,2267613105855259338782,2193058799672820556091,1.03399558014,382855506478287213827,4845180013388557558821,0.0790178085067,4152370705232231463737,4535226211710518677564,0.915581827983,382855506478287213827,4535226211710518677564,0.0844181720175,4386117599345641112182,4845180013388557558821,0.905253795984,4535226211710518677564,4845180013388557558821,0.936028423955
3/20,1/10,11,6,6,14,19,14,1,1,1,1,19,6,23385334298269707523,692168573341222508403,0.0337856054131,19,6,558778763214773339985,579500041078763806657,0.964242836247,4633927445806074672541,4636000328630110453256,0.999552872589,23385334298269707523,692168573341222508403,0.0337856054131,4470230105718186719880,4633927445806074672541,0.96467416851,163697340087887952661,4633927445806074672541,0.0353258314901,4636000328630110453256,4845180013388557558821,0.956827262521,4633927445806074672541,4845180013388557558821,0.956399438824
3/20,1/10,12,5,5,15,19,15,1,1,1,1,19,5,18627224054006897290,1615060004462852519607,0.0115334563437,19,5,4675587909499797708930,4772242919462675414299,0.979746418698,4731469581661818400800,4772242919462675414299,0.991456147877,18627224054006897290,1615060004462852519607,0.0115334563437,155852930316659923631,157715652722060613360,0.988189362481,1862722405400689729,157715652722060613360,0.0118106375192,4772242919462675414299,4845180013388557558821,0.984946463553,525718842406868711200,538353334820950839869,0.976531226619
3/20,1/10,13,4,4,16,19,16,1,1,1,1,16,1,0,1,0,19,4,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
3/20,1/10,14,3,3,17,19,17,1,1,1,1,17,1,0,1,0,19,3,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
3/20,1/10,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
3/20,1/10,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
3/20,3/20,0,8,8,12,19,12,10,89839169962552342,190905513773718711,0.47059494609,12,10,92747752183470246,1373960412522506741,0.0675039479581,19,17,205242745431815594173,530430907391708452275,0.386935871518,298210924620636425707,530430907391708452275,0.562205030787,30989393062940277178,1615060004462852519607,0.0191877657655,205242745431815594173,298210924620636425707,0.688246903405,92968179188820831534,298210924620636425707,0.311753096595,176810302463902817425,1615060004462852519607,0.109475995923,298210924620636425707,4845180013388557558821,0.0615479556583
3/20,3/20,1,8,8,12,19,12,9,438651240688830185,785477289008175613,0.558451844283,12,9,134065300632325948,1373960412522506741,0.0975758103439,19,16,189351480419385586859,437887767972477003274,0.432420118279,530430907391708452275,875775535944954006548,0.605669929818,151727946552937278557,4845180013388557558821,0.0313152341365,378702960838771173718,530430907391708452275,0.713953420816,151727946552937278557,530430907391708452275,0.286046579184,875775535944954006548,4845180013388557558821,0.180751908809,176810302463902817425,1615060004462852519607,0.109475995923
